msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,transaction_count,city,bd,gender,registered_via,registration_init_time,num_25Sum,num_50Sum,num_75Sum,num_985Sum,num_100Sum,num_unqSum,total_secsSum,num_25Mean,num_50Mean,num_75Mean,num_985Mean,num_100Mean,num_unqMean,total_secsMean,count,is_churn,price_per_day,days_fidelity
6KDaY2uJtxab,41,30,99,99,1,2017-03-02,2017-04-02,0,1,1,-1,inconnu,7,2016-08-03,9.0,0.0,0.0,1.0,32.0,32.0,7169.293000000002,3.0,0.0,0.0,0.3333333333333333,10.666666666666666,10.666666666666666,2389.764333333333,3,0,3.3,242
W96oZ8g3iHQt,39,30,149,149,1,2017-03-31,2017-05-20,0,2,14,26,female,3,2013-10-14,322.0,60.0,32.0,47.0,1505.0,1784.0,385526.358,10.733333333333333,2.0,1.0666666666666669,1.5666666666666669,50.16666666666666,59.46666666666667,12850.878599999998,30,0,4.966666666666667,1314
HFu6OnE7V+hB,33,30,149,149,1,2017-03-31,2017-04-30,0,1,18,31,male,9,2013-04-20,84.0,24.0,14.0,4.0,182.0,212.0,47495.19500000001,6.0,1.7142857142857142,1.0,0.2857142857142857,13.0,15.142857142857142,3392.513928571429,14,0,4.966666666666667,1471
8p3jrxZUYg84,41,30,99,99,1,2017-03-19,2017-04-19,0,1,1,-1,inconnu,7,2015-07-19,2.0,0.0,0.0,2.0,49.0,50.0,11646.402,0.3333333333333333,0.0,0.0,0.3333333333333333,8.166666666666666,8.333333333333334,1941.067,6,0,3.3,640
R7Mj2MUB+Uof,39,30,149,149,1,2017-03-31,2017-05-19,0,2,15,31,male,3,2015-05-07,36.0,5.0,1.0,2.0,176.0,244.0,47593.802,1.3333333333333333,0.1851851851851852,0.037037037037037035,0.07407407407407407,6.518518518518517,9.037037037037038,1762.7334074074076,27,0,4.966666666666667,743
JS80dXMNzATJ,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2013-12-28,11.0,7.0,5.0,2.0,94.0,109.0,25332.404,1.1,0.7,0.5,0.2,9.4,10.9,2533.2404,10,0,3.3,1219
+7nvYL35F0Qw,41,30,99,99,1,2017-03-16,2017-04-16,0,1,1,-1,inconnu,7,2016-08-17,59.0,8.0,3.0,1.0,172.0,236.0,47034.419,2.565217391304348,0.3478260869565217,0.13043478260869565,0.043478260869565216,7.478260869565218,10.26086956521739,2044.974739130435,23,0,3.3,242
DNSBUjnZDQF9,41,30,149,149,1,2017-03-21,2017-04-21,0,1,1,-1,inconnu,7,2015-11-21,15.0,12.0,6.0,2.0,28.0,61.0,9557.678,1.5,1.2,0.6,0.2,2.8,6.1,955.7678,10,0,4.966666666666667,517
694zc1xCLd4j,34,30,149,149,1,2017-03-31,2017-04-30,0,1,22,58,male,9,2005-08-09,15.0,8.0,11.0,9.0,372.0,389.0,430841.36600000004,0.6521739130434783,0.3478260869565217,0.4782608695652174,0.39130434782608703,16.17391304347826,16.91304347826087,18732.233304347825,23,0,4.966666666666667,4282
NmJMGlDcP3FH,36,30,180,180,1,2017-03-26,2017-04-25,0,1,1,-1,inconnu,9,2012-02-27,65.0,17.0,9.0,17.0,213.0,265.0,61160.96200000001,2.1666666666666665,0.5666666666666667,0.3,0.5666666666666667,7.1,8.833333333333334,2038.6987333333327,30,0,6.0,1884
QJyBe+gs/4oZ,41,30,99,99,1,2017-03-15,2017-04-15,0,1,18,27,male,7,2016-06-15,40.0,17.0,9.0,10.0,258.0,315.0,69796.304,1.9047619047619049,0.8095238095238095,0.42857142857142855,0.4761904761904762,12.285714285714285,15.0,3323.633523809524,21,0,3.3,304
WVI868Akuu9L,30,30,100,100,1,2017-03-17,2017-04-16,0,1,4,22,male,9,2015-07-10,211.0,40.0,20.0,21.0,447.0,694.0,126787.41049999998,8.115384615384615,1.5384615384615383,0.7692307692307693,0.8076923076923077,17.192307692307693,26.69230769230769,4876.4388653846145,26,0,3.333333333333333,646
b4Cnf2+c+g90,41,30,99,99,1,2017-03-03,2017-04-03,0,1,1,-1,inconnu,7,2016-10-04,16.0,11.0,6.0,4.0,46.0,35.0,14529.354,2.0,1.375,0.75,0.5,5.75,4.375,1816.16925,8,0,3.3,181
tfmZ5mqEdkSK,41,30,99,99,1,2017-03-03,2017-04-03,0,1,1,-1,inconnu,7,2016-01-04,19.0,12.0,7.0,10.0,1766.0,1465.0,406310.7405,0.6333333333333333,0.4,0.2333333333333333,0.3333333333333333,58.86666666666667,48.83333333333334,13543.69135,30,0,3.3,455
/Ie7jy/MaZl6,33,30,149,149,1,2017-03-31,2017-04-30,0,1,5,36,female,9,2010-01-29,36.0,10.0,10.0,11.0,621.0,660.0,167695.111,1.5652173913043481,0.43478260869565216,0.43478260869565216,0.4782608695652174,27.0,28.69565217391305,7291.091782608696,23,0,4.966666666666667,2648
/RLpd7vnlDqz,40,30,149,149,1,2017-03-08,2017-04-07,0,1,13,24,male,9,2016-02-22,411.0,75.0,67.0,72.0,1564.0,1502.0,434899.5494999999,13.258064516129036,2.419354838709677,2.161290322580645,2.3225806451612905,50.45161290322582,48.45161290322582,14029.017725806449,31,0,4.966666666666667,410
cDa7uLruYCms,41,30,149,149,1,2015-12-18,2018-11-19,0,22,1,-1,inconnu,7,2013-03-19,25.0,4.0,6.0,9.0,51.0,139.0,16424.925,3.571428571428572,0.5714285714285714,0.8571428571428571,1.2857142857142858,7.2857142857142865,19.857142857142858,2346.417857142857,7,0,4.966666666666667,2071
KiuCOu3gj8Hq,40,30,149,149,1,2017-03-20,2017-04-19,0,1,6,29,female,3,2012-07-13,179.0,23.0,14.0,17.0,431.0,637.0,117314.83,6.172413793103447,0.7931034482758621,0.4827586206896552,0.5862068965517241,14.862068965517242,21.96551724137931,4045.3389655172414,29,0,4.966666666666667,1741
woq1TNxxa6Oq,38,30,149,149,0,2017-03-19,2017-04-18,0,1,15,28,female,9,2010-06-08,154.0,55.0,40.0,63.0,555.0,393.0,156475.275,5.5,1.9642857142857144,1.4285714285714286,2.25,19.821428571428573,14.035714285714285,5588.4026785714295,28,0,4.966666666666667,2506
VBuSxqIlZNNc,36,30,180,180,1,2017-03-08,2017-04-07,0,1,13,17,female,3,2012-04-28,195.0,54.0,37.0,32.0,1756.0,1112.0,477047.0075,6.5,1.8,1.2333333333333334,1.0666666666666669,58.53333333333333,37.06666666666667,15901.566916666665,30,0,6.0,1805
I/bkeOHdEwUT,37,30,149,149,1,2017-03-01,2017-04-07,0,1,17,39,female,3,2012-09-30,50.0,14.0,15.0,13.0,299.0,328.0,81292.424,2.5,0.7,0.75,0.65,14.95,16.4,4064.6212,20,0,4.966666666666667,1650
Xxaswp9QTHV8,34,30,149,149,1,2017-03-31,2017-04-30,0,1,5,26,female,3,2013-10-06,77.0,14.0,11.0,13.0,451.0,235.0,117665.45999999998,2.75,0.5,0.3928571428571429,0.4642857142857143,16.107142857142858,8.392857142857142,4202.3378571428575,28,0,4.966666666666667,1302
GyF8DQK6RIwh,41,30,99,99,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2016-03-21,0.0,0.0,1.0,1.0,25.0,3.0,5580.344,0.0,0.0,1.0,1.0,25.0,3.0,5580.344,1,0,3.3,395
k31BNgSbV0Ef,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-01-30,204.0,65.0,46.0,57.0,1977.0,1444.0,494293.893,6.580645161290323,2.096774193548387,1.4838709677419355,1.8387096774193548,63.774193548387096,46.58064516129032,15944.964290322581,31,0,3.3,456
34H8+sImQxXF,41,30,129,129,1,2017-03-09,2017-04-09,0,1,1,-1,inconnu,7,2016-07-10,45.0,10.0,5.0,4.0,219.0,239.0,80906.854,2.0454545454545454,0.4545454545454545,0.2272727272727273,0.18181818181818185,9.954545454545457,10.863636363636363,3677.584272727273,22,0,4.3,273
F+igT/vqGwpV,36,30,180,180,1,2017-03-09,2017-04-12,0,1,3,26,male,3,2012-06-22,146.0,43.0,26.0,27.0,457.0,342.0,127415.961,6.3478260869565215,1.8695652173913044,1.1304347826086956,1.173913043478261,19.869565217391305,14.869565217391305,5539.824391304348,23,0,6.0,1755
8tkfsvlWzsZO,41,30,99,99,1,2017-03-19,2017-04-19,0,1,1,-1,inconnu,7,2016-06-19,41.0,11.0,1.0,4.0,97.0,138.0,28338.604,8.2,2.2,0.2,0.8,19.4,27.6,5667.7208,5,0,3.3,304
EHytjLXHgyed,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-04-28,0.0,0.0,1.0,0.0,0.0,1.0,124.755,0.0,0.0,1.0,0.0,0.0,1.0,124.755,1,0,3.3,367
BZ4AV6gI1zIV,41,30,99,99,1,2017-03-08,2017-04-08,0,1,1,-1,inconnu,7,2015-09-09,0.0,0.0,1.0,0.0,0.0,1.0,176.727,0.0,0.0,1.0,0.0,0.0,1.0,176.727,1,0,3.3,577
0wmxDKClx8My,41,30,99,99,1,2017-03-14,2017-04-14,0,1,1,-1,inconnu,7,2016-01-21,481.0,51.0,44.0,64.0,740.0,1311.0,213685.803,15.516129032258064,1.6451612903225807,1.4193548387096775,2.064516129032258,23.87096774193548,42.290322580645146,6893.09041935484,31,0,3.3,449
k7l+t7HMfB5B,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-04-30,153.0,38.0,41.0,36.0,443.0,614.0,129565.07699999999,7.2857142857142865,1.8095238095238089,1.9523809523809523,1.7142857142857142,21.095238095238095,29.23809523809524,6169.765571428572,21,0,3.3,365
H4qvAhQzgUlO,41,30,149,149,1,2017-03-05,2017-04-05,0,1,1,-1,inconnu,7,2016-02-06,131.0,10.0,11.0,20.0,1014.0,1102.0,261381.413,5.038461538461538,0.38461538461538464,0.4230769230769231,0.7692307692307693,39.0,42.384615384615394,10053.131269230767,26,0,4.966666666666667,424
EZC+8+yxo7Lm,41,30,99,99,1,2017-03-25,2017-04-25,0,1,1,-1,inconnu,7,2013-11-23,16.0,2.0,2.0,2.0,62.0,81.0,15762.628999999999,1.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.166666666666667,6.75,1313.5524166666667,12,0,3.3,1249
5074CnlVLmYR,36,30,180,180,1,2017-03-17,2017-04-16,0,1,1,-1,inconnu,9,2014-02-25,66.0,36.0,8.0,21.0,618.0,391.0,164977.68499999994,2.2758620689655173,1.2413793103448276,0.27586206896551724,0.7241379310344828,21.310344827586206,13.482758620689655,5688.885689655172,29,0,6.0,1146
kEL6TOn7rtlS,41,30,99,99,1,2017-03-05,2017-04-05,0,1,1,-1,inconnu,7,2016-07-05,35.0,15.0,4.0,10.0,253.0,148.0,64772.12700000001,2.1875,0.9375,0.25,0.625,15.8125,9.25,4048.2579375000014,16,0,3.3,274
JTWU6tkFFaa3,36,30,180,180,0,2017-03-24,2017-04-23,0,1,4,22,female,3,2013-11-05,53.0,8.0,5.0,9.0,100.0,161.0,29759.661,4.818181818181818,0.7272727272727273,0.4545454545454545,0.8181818181818182,9.090909090909092,14.636363636363635,2705.4237272727273,11,0,6.0,1265
h76TPbf/K4UP,41,30,149,149,1,2017-03-21,2017-04-23,0,1,1,-1,inconnu,7,2011-10-22,210.0,47.0,38.0,31.0,548.0,714.0,140021.364,6.774193548387097,1.5161290322580645,1.2258064516129032,1.0,17.677419354838708,23.032258064516128,4516.818193548387,31,0,4.966666666666667,2010
fUYCChUQuvA2,41,30,149,149,1,2017-03-18,2017-04-18,0,1,1,-1,inconnu,7,2014-11-19,2.0,4.0,0.0,4.0,209.0,189.0,53870.914,0.1,0.2,0.0,0.2,10.45,9.45,2693.5457,20,0,4.966666666666667,881
f2yGt2a02mki,39,30,149,149,1,2017-03-31,2017-05-29,0,2,5,30,female,4,2015-11-22,71.0,18.0,27.0,21.0,664.0,451.0,187912.348,2.3666666666666667,0.6,0.9,0.7,22.13333333333333,15.033333333333333,6263.7449333333325,30,0,4.966666666666667,554
rOaQoRk+tyKN,34,30,149,149,1,2017-03-31,2017-04-30,0,1,5,35,male,9,2011-01-23,350.0,104.0,105.0,91.0,1391.0,1636.0,410096.3549999999,11.290322580645164,3.3548387096774195,3.3870967741935485,2.935483870967741,44.87096774193547,52.774193548387096,13228.914677419352,31,0,4.966666666666667,2289
9PGlDb/HKFeY,41,30,99,99,1,2016-02-19,2018-03-14,0,15,1,-1,inconnu,7,2013-09-23,479.0,57.0,48.0,100.0,1210.0,1543.0,352346.47200000007,17.107142857142858,2.0357142857142856,1.7142857142857142,3.571428571428572,43.214285714285715,55.10714285714285,12583.802571428574,28,0,3.3,1633
2o0BdisD3q1p,41,30,149,149,1,2017-03-06,2017-04-06,0,1,1,-1,inconnu,7,2013-12-07,22.0,4.0,11.0,8.0,252.0,273.0,65445.973,0.9166666666666666,0.16666666666666666,0.4583333333333333,0.3333333333333333,10.5,11.375,2726.9155416666667,24,0,4.966666666666667,1216
yzYtHqCNAp4H,41,30,100,100,1,2017-03-04,2017-04-04,0,1,1,-1,inconnu,7,2017-02-05,138.0,16.0,13.0,14.0,67.0,214.0,25691.167999999998,10.615384615384617,1.2307692307692308,1.0,1.0769230769230769,5.153846153846153,16.46153846153846,1976.2436923076925,13,0,3.333333333333333,58
lpc4GDTjMmCR,41,30,149,149,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2015-05-07,219.0,24.0,21.0,14.0,677.0,804.0,174996.37100000007,8.11111111111111,0.8888888888888888,0.7777777777777778,0.5185185185185185,25.074074074074073,29.777777777777786,6481.347074074076,27,0,4.966666666666667,701
labJ5WkpKr0v,36,30,180,180,1,2017-03-24,2017-04-25,0,1,1,-1,inconnu,4,2017-01-23,55.0,15.0,17.0,12.0,105.0,153.0,32435.931999999993,5.0,1.3636363636363635,1.5454545454545454,1.0909090909090908,9.545454545454543,13.909090909090908,2948.7210909090904,11,0,6.0,92
faQh/nhq3FZJ,38,30,149,149,0,2017-03-03,2017-04-03,0,1,1,-1,inconnu,4,2016-08-31,180.0,39.0,30.0,33.0,1312.0,999.0,320891.6619999999,5.806451612903228,1.2580645161290325,0.967741935483871,1.064516129032258,42.32258064516129,32.225806451612904,10351.343935483868,31,1,4.966666666666667,215
fqEfcriPgfdd,41,30,149,149,1,2017-03-27,2017-04-29,0,1,1,-1,male,7,2011-04-11,55.0,33.0,17.0,16.0,672.0,657.0,179801.697,2.2916666666666665,1.375,0.7083333333333334,0.6666666666666666,28.0,27.375,7491.737375,24,0,4.966666666666667,2210
ai1KiCf0nA9E,38,30,149,149,0,2017-03-26,2017-04-25,0,1,13,20,male,3,2015-10-02,226.0,47.0,24.0,40.0,983.0,1064.0,265426.04,7.290322580645161,1.5161290322580645,0.7741935483870968,1.2903225806451613,31.70967741935484,34.32258064516129,8562.130322580644,31,0,4.966666666666667,571
A2VGp/e+njGx,41,30,99,99,1,2017-03-25,2017-04-25,0,1,1,-1,inconnu,7,2013-11-23,10.0,4.0,1.0,0.0,7.0,18.0,2488.1839999999997,2.0,0.8,0.2,0.0,1.4,3.6,497.63680000000005,5,0,3.3,1249
YjR9poSIjSZd,21,30,149,149,1,2017-03-31,2017-05-18,0,2,13,41,male,9,2010-10-16,60.0,19.0,17.0,6.0,300.0,392.0,86273.524,4.285714285714286,1.3571428571428572,1.2142857142857142,0.42857142857142855,21.428571428571427,28.0,6162.394571428572,14,0,4.966666666666667,2406
R2KQ7F1hBkQ3,34,30,149,149,1,2017-03-31,2017-04-30,0,1,13,38,female,9,2006-04-23,3.0,7.0,3.0,4.0,126.0,46.0,32883.0,0.21428571428571427,0.5,0.21428571428571427,0.2857142857142857,9.0,3.2857142857142856,2348.785714285714,14,0,4.966666666666667,4025
nSq7qPTcqKCz,40,30,149,149,1,2017-03-17,2017-04-16,0,1,5,45,male,9,2009-02-24,243.0,88.0,54.0,81.0,619.0,575.0,181263.849,7.838709677419355,2.838709677419355,1.7419354838709675,2.6129032258064515,19.967741935483872,18.548387096774192,5847.220935483871,31,0,4.966666666666667,2973
qKH7ynSs9/r1,39,30,149,149,1,2017-03-31,2017-05-06,0,2,15,24,male,9,2014-03-18,35.0,3.0,5.0,31.0,290.0,403.0,88150.215,2.0588235294117645,0.17647058823529413,0.29411764705882354,1.8235294117647056,17.058823529411768,23.70588235294117,5185.3067647058815,17,0,4.966666666666667,1145
pnAxUkbwRdVG,41,30,149,149,1,2017-03-17,2017-04-17,0,1,1,-1,inconnu,7,2013-01-21,24.0,2.0,2.0,5.0,155.0,146.0,42751.538,2.0,0.16666666666666666,0.16666666666666666,0.4166666666666667,12.916666666666664,12.166666666666664,3562.628166666667,12,0,4.966666666666667,1547
2hicxCXmAxIY,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-01-30,74.0,37.0,11.0,13.0,138.0,226.0,42339.345,3.523809523809524,1.761904761904762,0.5238095238095238,0.6190476190476191,6.571428571428571,10.761904761904765,2016.1592857142853,21,0,3.3,456
Khuse0hDYMDp,36,30,180,180,1,2017-03-23,2017-04-22,0,1,13,26,male,9,2011-08-05,49.0,5.0,12.0,10.0,829.0,822.0,207426.045,1.6333333333333333,0.16666666666666666,0.4,0.3333333333333333,27.63333333333333,27.4,6914.2015,30,0,6.0,2087
v5NrroCT8lHn,41,30,149,149,1,2017-03-16,2017-04-16,0,1,1,-1,inconnu,7,2014-09-17,74.0,11.0,2.0,6.0,251.0,333.0,58378.35799999999,3.8947368421052633,0.5789473684210527,0.10526315789473684,0.3157894736842105,13.210526315789476,17.526315789473685,3072.545157894736,19,0,4.966666666666667,942
9N/7tb7bojI4,40,30,149,0,1,2017-03-21,2017-04-20,0,1,17,23,female,9,2011-08-30,91.0,20.0,17.0,8.0,491.0,574.0,128977.885,3.7916666666666665,0.8333333333333334,0.7083333333333334,0.3333333333333333,20.45833333333333,23.91666666666667,5374.078541666667,24,1,4.966666666666667,2060
k9cspADlYbpv,39,30,149,149,1,2017-02-28,2017-04-04,0,2,14,24,male,9,2013-10-15,89.0,52.0,54.0,58.0,1087.0,1280.0,293291.969,3.0689655172413794,1.7931034482758617,1.862068965517241,2.0,37.48275862068965,44.13793103448275,10113.51617241379,29,1,4.966666666666667,1267
+nFuhC0rlxnh,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-11-29,0.0,0.0,1.0,0.0,9.0,2.0,2266.178,0.0,0.0,0.5,0.0,4.5,1.0,1133.089,2,0,3.3,152
l5HqyJRgwrvg,23,30,149,149,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,9,2015-04-30,83.0,31.0,25.0,18.0,2481.0,2045.0,617267.9635000001,2.7666666666666666,1.0333333333333334,0.8333333333333334,0.6,82.7,68.16666666666667,20575.59878333333,30,0,4.966666666666667,731
Gr1ehBkUMdpk,34,30,149,149,1,2017-03-31,2017-04-30,0,1,5,53,male,9,2009-02-21,74.0,24.0,21.0,13.0,226.0,291.0,65492.45200000001,3.217391304347826,1.0434782608695652,0.9130434782608696,0.5652173913043478,9.826086956521738,12.652173913043475,2847.4979130434776,23,0,4.966666666666667,2990
eUsYUTD2mq0p,41,30,99,99,1,2017-03-09,2017-04-09,0,1,1,-1,inconnu,7,2014-03-23,11.0,4.0,1.0,7.0,299.0,297.0,67527.67299999997,0.6111111111111112,0.2222222222222222,0.05555555555555555,0.3888888888888889,16.61111111111111,16.5,3751.537388888888,18,0,3.3,1113
6w/4HqXxXnqW,36,30,180,180,1,2017-03-10,2017-04-09,0,1,1,-1,inconnu,4,2016-07-12,108.0,31.0,22.0,17.0,492.0,600.0,139751.927,4.695652173913044,1.3478260869565215,0.9565217391304348,0.7391304347826086,21.391304347826086,26.08695652173913,6076.170739130434,23,0,6.0,271
QEBj9uhpHQYa,39,30,149,149,1,2017-03-31,2017-05-26,0,2,13,26,male,3,2013-11-10,54.0,16.0,15.0,24.0,400.0,336.0,119296.169,2.0,0.5925925925925926,0.5555555555555556,0.8888888888888888,14.814814814814815,12.444444444444445,4418.37662962963,27,0,4.966666666666667,1293
iMyWOu0gYyks,40,30,149,149,1,2017-03-07,2017-04-06,0,1,6,24,female,3,2015-06-25,219.0,75.0,45.0,51.0,450.0,781.0,146194.76499999998,7.551724137931035,2.586206896551724,1.5517241379310345,1.7586206896551724,15.517241379310345,26.931034482758626,5041.198793103447,29,0,4.966666666666667,651
F5PONkntkzuq,41,30,129,129,1,2017-03-06,2017-04-06,0,1,1,-1,inconnu,7,2014-06-13,96.0,28.0,19.0,22.0,441.0,438.0,100765.231,3.84,1.12,0.76,0.88,17.64,17.52,4030.609239999999,25,0,4.3,1028
amxpBXfAmzZ8,41,30,99,99,1,2017-03-11,2017-04-11,0,1,1,-1,inconnu,7,2013-12-15,18.0,4.0,2.0,10.0,489.0,546.0,124253.124,0.7826086956521741,0.17391304347826084,0.08695652173913042,0.43478260869565216,21.26086956521739,23.73913043478261,5402.309739130435,23,0,3.3,1213
PNf1bwx5HwQ2,39,30,149,149,1,2017-03-31,2017-05-02,0,2,9,44,female,3,2015-08-24,17.0,5.0,2.0,1.0,108.0,19.0,26652.074000000004,1.7,0.5,0.2,0.1,10.8,1.9,2665.2074,10,0,4.966666666666667,617
WWThDoPJBaSQ,41,30,149,149,1,2017-03-06,2017-04-06,0,1,18,23,male,7,2017-01-07,73.0,17.0,12.0,14.0,459.0,471.0,123729.298,2.8076923076923075,0.6538461538461539,0.4615384615384616,0.5384615384615384,17.653846153846153,18.115384615384613,4758.819153846154,26,0,4.966666666666667,89
Bnhu/8uI0Bc6,39,30,149,149,1,2017-03-31,2017-05-07,0,2,10,-1,inconnu,3,2014-07-03,88.0,13.0,13.0,15.0,374.0,484.0,104114.73200000002,4.888888888888889,0.7222222222222222,0.7222222222222222,0.8333333333333334,20.777777777777786,26.88888888888889,5784.15177777778,18,0,4.966666666666667,1039
vX3V/GK6VuhG,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-08-29,0.0,0.0,1.0,0.0,1.0,2.0,360.709,0.0,0.0,1.0,0.0,1.0,2.0,360.709,1,0,3.3,244
RQAyk96OXnIT,37,30,149,149,1,2017-03-26,2017-04-28,0,1,22,-1,inconnu,4,2016-12-26,66.0,9.0,7.0,5.0,222.0,268.0,58802.251,3.3,0.45,0.35,0.25,11.1,13.4,2940.112550000001,20,1,4.966666666666667,123
bnKrZLRtK0Oi,41,30,149,149,1,2017-03-08,2017-04-08,0,1,1,-1,inconnu,7,2014-06-08,159.0,34.0,12.0,32.0,272.0,487.0,82367.843,7.95,1.7,0.6,1.6,13.6,24.35,4118.39215,20,0,4.966666666666667,1035
DGqOg9zTFbVk,41,30,99,99,1,2017-03-15,2017-04-15,0,1,1,-1,inconnu,7,2016-07-16,62.0,7.0,7.0,17.0,133.0,218.0,36837.78000000001,3.647058823529412,0.4117647058823529,0.4117647058823529,1.0,7.8235294117647065,12.823529411764708,2166.928235294118,17,0,3.3,273
io30HTq4Sk5S,41,30,149,149,1,2017-03-10,2017-04-11,0,1,21,39,female,7,2012-06-11,305.0,55.0,21.0,31.0,556.0,724.0,146166.24200000006,11.730769230769232,2.1153846153846154,0.8076923076923077,1.1923076923076923,21.384615384615387,27.84615384615385,5621.778538461539,26,0,4.966666666666667,1765
