msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,transaction_count,city,bd,gender,registered_via,registration_init_time,num_25Sum,num_50Sum,num_75Sum,num_985Sum,num_100Sum,num_unqSum,total_secsSum,num_25Mean,num_50Mean,num_75Mean,num_985Mean,num_100Mean,num_unqMean,total_secsMean,count,is_churn,price_per_day,days_fidelity
JIKvLlsB4QOG,41,30,99,99,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2017-02-08,2.0,5.0,1.0,0.0,48.0,76.0,12229.425,0.5,1.25,0.25,0.0,12.0,19.0,3057.35625,4,0,3.3,58
9ifmwIBzm1MX,41,30,149,149,1,2017-03-26,2017-04-27,0,1,1,-1,inconnu,7,2012-05-27,34.0,11.0,8.0,6.0,223.0,242.0,56191.06400000001,2.6153846153846154,0.8461538461538461,0.6153846153846154,0.4615384615384616,17.153846153846153,18.615384615384613,4322.389538461538,13,0,4.966666666666667,1796
gJjWryEFdUN4,41,30,99,99,1,2017-03-17,2017-04-17,0,1,1,-1,inconnu,7,2015-10-17,3.0,0.0,1.0,0.0,9.0,12.0,2616.434,1.5,0.0,0.5,0.0,4.5,6.0,1308.217,2,0,3.3,548
ZxOBYldqJUWi,36,30,180,180,1,2017-03-23,2017-04-22,0,1,22,28,male,9,2011-06-20,146.0,50.0,41.0,37.0,855.0,647.0,219262.71,5.84,2.0,1.64,1.48,34.2,25.88,8770.5084,25,0,6.0,2133
PeVQ/gV0GTj/,41,30,129,129,1,2017-03-04,2017-04-05,0,1,1,-1,inconnu,7,2012-01-10,90.0,28.0,11.0,11.0,279.0,344.0,81829.06100000003,3.75,1.1666666666666667,0.4583333333333333,0.4583333333333333,11.625,14.333333333333336,3409.5442083333337,24,0,4.3,1912
Kh84wUxgy0pZ,41,30,149,149,1,2017-03-06,2017-04-06,0,1,1,-1,inconnu,7,2017-01-07,73.0,16.0,9.0,13.0,107.0,159.0,28383.331,5.214285714285714,1.1428571428571428,0.6428571428571429,0.9285714285714286,7.642857142857142,11.357142857142858,2027.3807857142856,14,0,4.966666666666667,89
F9Umoxh4WONo,41,30,99,99,1,2017-03-06,2017-04-06,0,1,1,-1,inconnu,7,2010-07-22,99.0,3.0,6.0,5.0,189.0,262.0,50434.26,7.615384615384616,0.2307692307692308,0.4615384615384616,0.38461538461538464,14.538461538461535,20.15384615384616,3879.558461538462,13,0,3.3,2450
u6le+0gys8pg,41,30,99,99,1,2017-03-14,2017-04-14,0,1,1,-1,inconnu,7,2015-12-14,2.0,0.0,0.0,0.0,0.0,2.0,39.839,2.0,0.0,0.0,0.0,0.0,2.0,39.839,1,0,3.3,487
n6VUsq9VHjnF,41,30,99,99,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2016-09-07,50.0,13.0,8.0,8.0,183.0,231.0,47420.431,2.5,0.65,0.4,0.4,9.15,11.55,2371.02155,20,0,3.3,212
kfjU4vqDnv1R,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-08-29,8.0,4.0,3.0,3.0,92.0,83.0,25700.309,1.1428571428571428,0.5714285714285714,0.42857142857142855,0.42857142857142855,13.142857142857142,11.857142857142858,3671.472714285714,7,0,3.3,244
FEd5rZ5RExEd,41,30,99,99,1,2017-03-26,2017-05-23,0,3,13,31,female,7,2013-01-03,35.0,4.0,2.0,1.0,740.0,488.0,179593.372,1.5217391304347827,0.17391304347826084,0.08695652173913042,0.043478260869565216,32.17391304347826,21.217391304347824,7808.4074782608695,23,0,3.3,1601
GYfv72/g9ixX,41,30,129,129,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2011-01-09,74.0,22.0,9.0,5.0,327.0,426.0,83445.56599999999,3.523809523809524,1.0476190476190477,0.42857142857142855,0.2380952380952381,15.571428571428573,20.285714285714285,3973.598380952381,21,0,4.3,2280
nXbl9SsPkX0v,41,30,100,100,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2017-02-13,40.0,10.0,6.0,8.0,190.0,126.0,53046.457,5.0,1.25,0.75,1.0,23.75,15.75,6630.8071249999975,8,0,3.333333333333333,58
ZHjl3jQtBpoy,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-01-06,3.0,0.0,1.0,1.0,209.0,38.0,57059.17999999999,0.6,0.0,0.2,0.2,41.8,7.6,11411.836000000001,5,0,3.3,480
VBXxsyraWusR,41,30,129,129,1,2017-03-11,2017-03-11,1,1,4,24,female,7,2010-08-16,26.0,11.0,3.0,4.0,98.0,126.0,25658.212000000003,2.6,1.1,0.3,0.4,9.8,12.6,2565.8212000000008,10,1,4.3,2399
P61XBB9OHJTA,40,30,149,149,1,2017-03-25,2017-04-25,0,1,21,36,female,9,2011-07-17,296.0,27.0,41.0,38.0,1587.0,1501.0,415248.351,10.571428571428571,0.9642857142857144,1.4642857142857142,1.3571428571428572,56.67857142857143,53.60714285714285,14830.298249999998,28,0,4.966666666666667,2109
NNxRKgAH+Ds4,41,30,149,149,1,2017-03-21,2017-04-21,0,1,1,-1,inconnu,7,2013-06-19,287.0,67.0,51.0,53.0,697.0,872.0,211584.283,9.258064516129034,2.161290322580645,1.6451612903225807,1.7096774193548387,22.48387096774193,28.12903225806452,6825.299451612902,31,0,4.966666666666667,1402
LuvCVK+XajTf,41,30,99,99,1,2017-03-14,2017-04-14,0,1,1,-1,inconnu,7,2011-12-27,30.0,5.0,7.0,11.0,69.0,109.0,21559.293999999998,4.285714285714286,0.7142857142857143,1.0,1.5714285714285714,9.857142857142858,15.571428571428573,3079.899142857143,7,0,3.3,1935
nBXJ0PDrZZD3,40,30,149,149,1,2017-03-06,2017-04-05,0,1,13,-1,inconnu,3,2013-05-15,53.0,20.0,10.0,18.0,131.0,202.0,41427.04,3.7857142857142856,1.4285714285714286,0.7142857142857143,1.2857142857142858,9.357142857142858,14.428571428571427,2959.074285714286,14,0,4.966666666666667,1421
QwaITQNRUKHw,41,30,149,149,1,2017-03-22,2017-04-22,0,1,1,-1,inconnu,7,2015-10-22,163.0,11.0,8.0,5.0,81.0,262.0,24333.011,16.3,1.1,0.8,0.5,8.1,26.2,2433.3011,10,0,4.966666666666667,548
gO9C/P9Whoxh,41,30,129,129,1,2017-03-06,2017-04-06,0,1,1,-1,inconnu,7,2013-12-10,399.0,62.0,37.0,112.0,463.0,768.0,164027.86099999998,13.758620689655173,2.1379310344827585,1.2758620689655171,3.8620689655172415,15.965517241379313,26.48275862068965,5656.133137931034,29,0,4.3,1213
SDeQQ1MFIv7B,37,30,149,149,1,2017-03-25,2017-04-24,0,1,5,22,male,9,2012-01-21,143.0,36.0,20.0,24.0,796.0,917.0,204643.408,4.612903225806452,1.1612903225806452,0.6451612903225806,0.7741935483870968,25.677419354838708,29.580645161290327,6601.4002580645165,31,0,4.966666666666667,1920
2vvfSbtaEcfg,39,30,149,149,1,2017-03-31,2017-05-23,0,2,3,53,male,9,2006-09-20,14.0,7.0,4.0,3.0,27.0,38.0,8377.035,3.5,1.75,1.0,0.75,6.75,9.5,2094.25875,4,0,4.966666666666667,3898
1nhdxRzZ6/iU,41,30,99,99,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2013-08-22,99.0,10.0,17.0,7.0,146.0,272.0,38551.074,5.2105263157894735,0.5263157894736842,0.8947368421052632,0.3684210526315789,7.684210526315789,14.31578947368421,2029.003894736842,19,0,3.3,1337
32FkgziIthBL,36,30,180,180,1,2017-03-28,2017-04-30,0,1,4,20,male,4,2017-01-27,90.0,20.0,16.0,33.0,318.0,299.0,89283.34199999998,3.103448275862069,0.6896551724137931,0.5517241379310345,1.1379310344827591,10.965517241379313,10.310344827586208,3078.7359310344823,29,0,6.0,93
gCsI8Dw4xfXv,38,30,149,149,0,2017-03-28,2017-04-27,0,1,1,-1,inconnu,4,2017-02-19,76.0,51.0,4.0,3.0,79.0,193.0,26344.101000000002,5.066666666666666,3.4,0.26666666666666666,0.2,5.266666666666667,12.866666666666667,1756.2733999999994,15,0,4.966666666666667,67
xNAHKun8zmCz,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2011-11-26,14.0,6.0,1.0,5.0,477.0,477.0,113012.817,0.56,0.24,0.04,0.2,19.08,19.08,4520.512680000002,25,0,3.3,1982
SItY1Aq+pWbD,36,30,180,180,1,2017-03-28,2017-03-27,1,1,14,-1,inconnu,9,2015-05-29,258.0,80.0,31.0,30.0,880.0,1104.0,229331.64600000004,9.923076923076923,3.0769230769230766,1.1923076923076923,1.1538461538461535,33.846153846153854,42.46153846153846,8820.447923076925,26,0,6.0,668
iMiDt0xv3/JK,39,30,149,149,1,2017-03-31,2017-05-15,0,2,22,27,female,9,2006-02-05,282.0,38.0,21.0,39.0,490.0,1275.0,142802.15499999994,10.071428571428571,1.3571428571428572,0.75,1.3928571428571428,17.5,45.53571428571429,5100.076964285713,28,0,4.966666666666667,4117
Bm/n5903PV2d,36,30,180,180,1,2017-03-30,2017-04-30,0,2,5,44,male,3,2013-01-28,24.0,14.0,2.0,5.0,163.0,191.0,73847.80500000001,1.6,0.9333333333333332,0.13333333333333333,0.3333333333333333,10.866666666666667,12.733333333333333,4923.187000000001,15,0,6.0,1553
IRQqmFtbEhvB,41,30,99,99,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2016-05-07,115.0,34.0,22.0,44.0,524.0,496.0,147004.093,4.4230769230769225,1.3076923076923077,0.8461538461538461,1.6923076923076923,20.15384615384616,19.076923076923077,5654.003576923076,26,0,3.3,335
KZazHQA8iVLd,41,30,100,100,1,2017-03-19,2017-04-18,0,3,1,-1,inconnu,7,2014-01-12,164.0,20.0,23.0,15.0,506.0,552.0,130652.19599999994,6.074074074074074,0.7407407407407407,0.8518518518518519,0.5555555555555556,18.740740740740737,20.444444444444443,4838.970222222221,27,0,3.333333333333333,1192
uJ2Mr2L30iG2,40,30,149,149,1,2017-03-19,2017-04-18,0,1,6,38,male,9,2007-06-23,90.0,19.0,14.0,14.0,671.0,594.0,179432.12399999995,3.2142857142857144,0.6785714285714286,0.5,0.5,23.964285714285715,21.214285714285715,6408.290142857143,28,0,4.966666666666667,3587
eBv3+iM9E+o8,33,30,149,149,1,2017-03-31,2017-04-30,0,1,13,68,male,3,2012-09-15,46.0,11.0,4.0,7.0,132.0,172.0,36214.352,4.6,1.1,0.4,0.7,13.2,17.2,3621.4352,10,0,4.966666666666667,1688
Mry1bAWz4A1u,40,30,149,149,1,2017-03-19,2017-04-20,0,1,13,32,male,3,2012-11-25,216.0,50.0,46.0,35.0,1424.0,1183.0,387077.283,6.96774193548387,1.6129032258064515,1.4838709677419355,1.1290322580645162,45.935483870967744,38.16129032258065,12486.363967741934,31,0,4.966666666666667,1607
6xXlvfWLaUJW,41,30,99,99,1,2017-03-15,2017-04-15,0,1,1,-1,inconnu,7,2013-10-11,8.0,1.0,0.0,2.0,19.0,24.0,4909.8,8.0,1.0,0.0,2.0,19.0,24.0,4909.8,1,0,3.3,1282
FRqln14DzOOj,14,30,149,149,1,2017-03-31,2017-04-30,0,1,11,56,female,9,2005-12-23,0.0,0.0,0.0,0.0,26.0,26.0,5808.1759999999995,0.0,0.0,0.0,0.0,8.666666666666666,8.666666666666666,1936.0586666666668,3,0,4.966666666666667,4146
QxUp9ftJUyL9,41,30,99,99,1,2017-03-12,2017-04-12,0,1,1,-1,inconnu,7,2015-09-12,11.0,6.0,2.0,2.0,5.0,24.0,2472.298,5.5,3.0,1.0,1.0,2.5,12.0,1236.149,2,0,3.3,578
bY1zw1SfBdKe,40,30,149,149,1,2017-03-28,2017-05-01,0,1,5,30,female,3,2013-03-18,219.0,51.0,30.0,30.0,773.0,888.0,212273.75800000003,7.3,1.7,1.0,1.0,25.766666666666666,29.6,7075.791933333335,30,0,4.966666666666667,1505
SRHyVqR2YiFa,40,30,149,149,1,2017-03-04,2017-04-04,0,1,6,-1,inconnu,9,2015-10-04,18.0,4.0,5.0,0.0,68.0,80.0,18736.259,3.0,0.6666666666666666,0.8333333333333334,0.0,11.333333333333336,13.333333333333336,3122.7098333333333,6,0,4.966666666666667,548
32a1ZfmdgJLs,41,30,100,100,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,7,2013-08-09,76.0,15.0,12.0,15.0,129.0,258.0,40241.878,7.6,1.5,1.2,1.5,12.9,25.8,4024.1878,10,0,3.333333333333333,1357
OEN2tdrt17RV,41,30,100,100,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2016-02-07,137.0,38.0,24.0,31.0,1890.0,1675.0,482950.3575000001,4.419354838709677,1.2258064516129032,0.7741935483870968,1.0,60.96774193548386,54.03225806451614,15579.043790322583,31,0,3.333333333333333,438
Ks5ZeOp5sScP,29,30,180,180,0,2017-03-23,2017-04-22,0,1,13,31,female,9,2011-08-28,177.0,72.0,18.0,16.0,862.0,264.0,234569.785,5.709677419354839,2.3225806451612905,0.5806451612903226,0.5161290322580645,27.80645161290323,8.516129032258064,7566.767258064517,31,0,6.0,2064
NKLDttzna6z/,39,30,149,149,1,2017-03-31,2017-05-17,0,2,4,-1,inconnu,9,2014-10-16,35.0,3.0,0.0,2.0,36.0,30.0,8832.364000000001,11.666666666666664,1.0,0.0,0.6666666666666666,12.0,10.0,2944.121333333334,3,0,4.966666666666667,944
FJg5ks4d0xuD,33,30,149,149,1,2017-03-31,2017-04-30,0,1,14,30,female,9,2005-10-20,46.0,15.0,10.0,3.0,214.0,272.0,52929.37299999999,4.6,1.5,1.0,0.3,21.4,27.2,5292.9373,10,0,4.966666666666667,4210
y9LhpEQU3BY2,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-06-30,57.0,6.0,5.0,4.0,59.0,103.0,16848.413,11.4,1.2,1.0,0.8,11.8,20.6,3369.6826,5,0,3.3,304
KPS9TPzeJXkY,38,30,149,149,0,2017-03-31,2017-04-30,0,2,22,20,female,9,2014-12-20,115.0,14.0,25.0,25.0,463.0,605.0,133869.44099999993,4.4230769230769225,0.5384615384615384,0.9615384615384616,0.9615384615384616,17.80769230769231,23.26923076923077,5148.824653846153,26,0,4.966666666666667,862
r8GJwFr1Whhp,41,30,99,99,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,7,2017-02-27,3.0,1.0,0.0,0.0,0.0,4.0,109.285,3.0,1.0,0.0,0.0,0.0,4.0,109.285,1,0,3.3,59
TPBmcUwa6/Md,39,30,149,149,1,2017-03-31,2017-05-23,0,2,4,33,female,9,2008-12-21,28.0,3.0,1.0,9.0,608.0,560.0,164553.883,1.4736842105263157,0.15789473684210525,0.05263157894736842,0.4736842105263158,32.0,29.47368421052632,8660.730684210526,19,0,4.966666666666667,3075
my84M+Y+pura,37,30,149,149,1,2017-03-08,2017-04-07,0,1,5,29,male,9,2013-09-02,15.0,6.0,7.0,5.0,259.0,162.0,65516.31599999999,0.6521739130434783,0.2608695652173913,0.3043478260869565,0.21739130434782608,11.26086956521739,7.043478260869565,2848.5354782608692,23,0,4.966666666666667,1313
c61VsLWeogBE,36,30,180,180,1,2017-03-13,2017-04-14,0,1,22,24,male,4,2015-10-11,14.0,2.0,2.0,2.0,123.0,130.0,28916.027999999995,1.5555555555555556,0.2222222222222222,0.2222222222222222,0.2222222222222222,13.666666666666664,14.444444444444445,3212.8919999999994,9,0,6.0,551
bxzHI6NsM8na,41,30,99,99,1,2017-03-21,2017-04-21,0,1,1,-1,inconnu,7,2013-08-23,13.0,13.0,9.0,11.0,534.0,504.0,122377.09100000006,0.4482758620689655,0.4482758620689655,0.3103448275862069,0.3793103448275862,18.41379310344828,17.379310344827587,4219.8996896551735,29,0,3.3,1337
Q/r4/xvKfDZs,38,90,477,477,0,2017-03-30,2017-07-01,0,2,5,19,female,9,2016-12-17,431.0,60.0,46.0,61.0,1761.0,1094.0,489584.3085000002,13.903225806451616,1.935483870967742,1.4838709677419355,1.9677419354838708,56.806451612903224,35.290322580645146,15793.042209677424,31,1,5.3,196
2eK5dCAWF88W,41,30,99,99,1,2017-03-21,2017-04-21,0,1,1,-1,inconnu,7,2016-01-21,6.0,0.0,0.0,0.0,6.0,1.0,1603.8870000000006,6.0,0.0,0.0,0.0,6.0,1.0,1603.8870000000006,1,0,3.3,456
Wo/g9b195DPZ,32,395,1599,1599,0,2017-01-16,2018-05-02,0,1,5,44,female,3,2012-09-30,130.0,12.0,23.0,14.0,806.0,575.0,212691.486,5.416666666666668,0.5,0.9583333333333334,0.5833333333333334,33.583333333333336,23.95833333333333,8862.14525,24,1,4.048101265822785,2040
J7ktwM5wdtZK,41,30,99,99,1,2017-03-06,2017-04-06,0,1,10,23,female,7,2016-01-06,102.0,16.0,10.0,7.0,388.0,535.0,102605.14299999998,6.0,0.9411764705882352,0.5882352941176471,0.4117647058823529,22.823529411764717,31.470588235294123,6035.596647058825,17,0,3.3,456
FxdH90WHI6+S,40,30,149,149,1,2017-03-06,2017-04-05,0,1,13,26,male,9,2014-04-18,279.0,27.0,36.0,52.0,226.0,465.0,78593.365,17.4375,1.6875,2.25,3.25,14.125,29.0625,4912.0853125,16,0,4.966666666666667,1083
zvMpxtvsjbft,34,30,149,149,1,2017-03-31,2017-04-30,0,1,5,26,male,9,2009-03-14,45.0,8.0,7.0,11.0,559.0,482.0,153857.74100000007,1.6071428571428572,0.2857142857142857,0.25,0.3928571428571429,19.964285714285715,17.214285714285715,5494.919321428574,28,0,4.966666666666667,2969
m5zJw4aBGQOO,41,30,99,99,1,2017-03-31,2017-04-30,0,1,1,-1,inconnu,7,2016-06-29,221.0,35.0,19.0,37.0,1746.0,1005.0,421945.18150000006,7.892857142857142,1.25,0.6785714285714286,1.3214285714285714,62.35714285714285,35.892857142857146,15069.470767857149,28,0,3.3,305
7nszf+gqODAw,41,30,149,149,1,2017-03-17,2017-04-17,0,1,1,-1,inconnu,7,2014-04-30,42.0,5.0,8.0,3.0,24.0,74.0,8836.186999999998,5.25,0.625,1.0,0.375,3.0,9.25,1104.5233749999998,8,0,4.966666666666667,1083
klf6O8zuG0Jv,37,30,149,149,1,2017-03-09,2017-04-11,0,1,15,-1,inconnu,4,2016-06-09,2.0,0.0,0.0,1.0,5.0,8.0,1355.8370000000002,2.0,0.0,0.0,1.0,5.0,8.0,1355.8370000000002,1,0,4.966666666666667,306
vBzs4NyCvzPK,41,30,99,99,1,2017-03-27,2017-04-27,0,1,4,34,male,7,2015-10-28,11.0,4.0,5.0,6.0,385.0,369.0,99387.07,0.5789473684210527,0.21052631578947367,0.2631578947368421,0.3157894736842105,20.263157894736842,19.42105263157895,5230.898421052631,19,0,3.3,547
X8EutrrYXnwW,41,30,100,100,1,2017-03-11,2017-04-11,0,1,1,-1,inconnu,7,2017-02-12,23.0,10.0,7.0,5.0,75.0,108.0,20297.273,5.75,2.5,1.75,1.25,18.75,27.0,5074.31825,4,0,3.333333333333333,58
LIwns+oFsIME,41,30,100,100,1,2017-03-05,2017-04-04,0,3,1,-1,inconnu,7,2016-08-01,119.0,15.0,19.0,29.0,386.0,519.0,107887.619,5.173913043478262,0.6521739130434783,0.8260869565217391,1.2608695652173914,16.782608695652176,22.56521739130435,4690.766043478261,23,0,3.333333333333333,246
tcNyVR8xEh6C,31,30,149,149,1,2017-03-31,2017-04-30,0,1,13,27,female,9,2006-01-24,36.0,22.0,15.0,4.0,365.0,293.0,90609.914,1.8947368421052635,1.1578947368421053,0.7894736842105263,0.21052631578947367,19.21052631578948,15.421052631578947,4768.942842105264,19,0,4.966666666666667,4114
+itC6gHlbx/o,36,30,180,180,1,2017-03-28,2017-04-27,0,1,4,33,female,9,2016-01-03,37.0,6.0,7.0,3.0,477.0,348.0,124355.0885,2.466666666666667,0.4,0.4666666666666667,0.2,31.8,23.2,8290.339233333334,15,0,6.0,480
0X1a8xYhaKjl,41,30,99,99,1,2017-03-24,2017-04-24,0,1,1,-1,inconnu,7,2015-12-25,281.0,39.0,28.0,37.0,913.0,1221.0,231856.496,9.064516129032258,1.2580645161290325,0.9032258064516128,1.1935483870967742,29.451612903225808,39.38709677419355,7479.241806451611,31,0,3.3,486
QmB+cWyfNep8,41,30,99,99,1,2017-03-06,2017-04-06,0,1,1,-1,inconnu,7,2016-10-06,3.0,0.0,0.0,1.0,89.0,34.0,18419.346999999998,0.5,0.0,0.0,0.16666666666666666,14.833333333333336,5.666666666666668,3069.891166666667,6,0,3.3,182
tLR5JlLlatVB,41,30,149,149,1,2017-03-20,2017-04-20,0,1,1,-1,inconnu,7,2016-03-21,9.0,2.0,0.0,3.0,295.0,214.0,81606.62599999999,1.125,0.25,0.0,0.375,36.875,26.75,10200.82825,8,0,4.966666666666667,395
HAZL+R8PfWBo,37,30,149,149,1,2017-03-07,2017-04-07,0,1,13,50,female,9,2005-05-06,109.0,18.0,12.0,20.0,866.0,592.0,247579.08000000005,4.36,0.72,0.48,0.8,34.64,23.68,9903.163200000005,25,0,4.966666666666667,4354
B1OkoQSs/hmn,41,30,99,99,1,2017-03-27,2017-04-27,0,1,1,-1,inconnu,7,2016-07-28,27.0,13.0,7.0,3.0,69.0,96.0,20280.536,1.8,0.8666666666666667,0.4666666666666667,0.2,4.6,6.4,1352.0357333333334,15,0,3.3,273
2kk8t2O8oMQE,30,30,149,149,1,2017-03-09,2017-03-09,1,1,1,-1,inconnu,4,2016-11-12,7.0,2.0,1.0,1.0,73.0,79.0,18513.631999999998,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,10.428571428571429,11.285714285714285,2644.804571428572,7,1,4.966666666666667,117
f++y3RYduiaG,41,30,149,149,1,2017-03-22,2017-04-23,0,1,1,-1,inconnu,7,2011-07-23,6.0,3.0,5.0,4.0,112.0,119.0,27665.071,0.75,0.375,0.625,0.5,14.0,14.875,3458.133875,8,0,4.966666666666667,2101
TvqwUgqvD3Aa,41,30,129,129,1,2017-03-11,2017-04-11,0,1,1,-1,inconnu,7,2011-02-14,14.0,1.0,3.0,5.0,280.0,277.0,76631.59,0.5833333333333334,0.04166666666666666,0.125,0.2083333333333333,11.666666666666664,11.541666666666664,3192.9829166666664,24,0,4.3,2248
1OyV7eskWzqr,41,30,99,99,1,2017-03-09,2017-04-09,0,1,1,-1,inconnu,7,2011-07-02,151.0,39.0,26.0,22.0,393.0,439.0,112211.775,5.206896551724138,1.3448275862068966,0.8965517241379308,0.7586206896551724,13.551724137931034,15.137931034482758,3869.371551724138,29,0,3.3,2108
VQY+30MKsocZ,41,30,129,129,1,2017-03-16,2017-04-15,0,2,1,-1,inconnu,7,2013-01-25,45.0,9.0,8.0,12.0,618.0,580.0,152624.15099999998,2.142857142857143,0.42857142857142855,0.3809523809523809,0.5714285714285714,29.42857142857143,27.619047619047624,7267.8167142857155,21,0,4.3,1541
1xnc9m3LOPWs,41,30,149,149,1,2017-03-03,2017-04-03,0,1,1,-1,inconnu,7,2013-05-05,68.0,14.0,4.0,12.0,215.0,126.0,66077.186,3.7777777777777777,0.7777777777777778,0.2222222222222222,0.6666666666666666,11.944444444444445,7.0,3670.9547777777775,18,0,4.966666666666667,1429
Yp2Fv4swoGXm,40,30,149,149,1,2017-03-15,2017-05-14,0,2,14,-1,inconnu,4,2016-03-12,10.0,1.0,2.0,4.0,122.0,131.0,32903.132000000005,1.25,0.125,0.25,0.5,15.25,16.375,4112.8915,8,1,4.966666666666667,428
iA4d0XZD2OPI,41,30,99,99,1,2017-03-07,2017-04-07,0,1,1,-1,inconnu,7,2011-06-28,54.0,3.0,4.0,8.0,92.0,100.0,25518.369999999995,4.5,0.25,0.3333333333333333,0.6666666666666666,7.666666666666668,8.333333333333334,2126.5308333333332,12,0,3.3,2110
wWYMnka4ul4a,41,30,99,99,1,2017-03-04,2017-04-04,0,1,1,-1,inconnu,7,2010-09-24,37.0,15.0,14.0,7.0,472.0,473.0,117488.205,2.176470588235294,0.8823529411764706,0.8235294117647058,0.4117647058823529,27.764705882352942,27.823529411764717,6911.070882352939,17,0,3.3,2384
